X,Y,subgeol,subwinrad3,subflocum3,subveg15
749211.43683600000,3850679.56635000000,6,3,3,1
743296.46901000000,3855968.19384000000,5,1,1,3
727534.53656000000,3844038.35561000000,2,2,1,4
740645.66726400000,3840056.66161000000,2,3,2,1
749482.82102100000,3839416.54061000000,6,2,1,4
729654.14591100000,3847515.59070000000,2,3,2,3
755693.83146000000,3848090.65241000000,5,3,1,4
739620.24489000000,3844005.04213000000,6,1,1,4
729011.69967700000,3849635.06508000000,2,3,1,4
732846.12250200000,3847708.86319000000,1,2,1,1
749995.32095000000,3840212.76066000000,1,3,1,4
738148.44710100000,3842382.27386000000,5,3,1,4
734021.81381800000,3852239.22266000000,5,3,1,3
755730.61535300000,3850340.99442000000,6,3,1,1
747647.66375200000,3854687.99025000000,6,2,1,4
728776.38253500000,3856030.40265000000,1,2,1,4
732440.29265800000,3845585.68510000000,2,3,1,3
753575.55719900000,3847996.52408000000,2,3,1,10
750153.60923300000,3853570.60443000000,6,1,1,1
742485.85571400000,3844801.37835000000,6,2,1,4
731896.82354700000,3845235.42973000000,2,3,1,4
730822.74242600000,3840386.81889000000,2,3,1,1
752508.15601400000,3849801.86312000000,5,2,1,3
733108.26806800000,3849256.65190000000,6,2,1,1
751008.10754900000,3843097.25009000000,1,2,3,3
752911.87477600000,3847057.94385000000,2,3,1,14
749231.22937200000,3842304.22872000000,1,2,3,10
747446.12059600000,3839402.51388000000,5,3,1,1
736609.52552300000,3840905.48130000000,2,2,2,4
749615.28412400000,3854509.52045000000,6,1,1,1
748122.18570900000,3842900.19023000000,1,3,1,3
732468.64418600000,3847644.48974000000,2,3,1,4
735807.09754900000,3853089.51943000000,5,3,1,10
727629.47803600000,3855138.20320000000,6,2,1,3
729961.52752500000,3855132.47777000000,6,2,1,1
751764.26470300000,3843758.28370000000,1,1,1,3
735990.87830300000,3844054.32770000000,5,2,3,10
743790.05411200000,3855572.95003000000,5,3,2,4
739483.67859800000,3839966.47449000000,2,3,1,3
746405.27087600000,3841608.56869000000,1,1,2,10
728781.33748700000,3844737.57851000000,2,3,1,8
731571.89798100000,3854402.08661000000,6,2,1,3
736973.11996300000,3843278.86075000000,2,2,1,3
735956.62524700000,3852826.74594000000,5,3,1,10
750810.25904700000,3846164.15095000000,6,2,1,1
736846.21607100000,3841763.37500000000,2,3,1,3
735568.12752200000,3847872.40335000000,6,1,2,4
749220.82762700000,3844861.30530000000,1,2,2,3
746899.61776100000,3854786.86059000000,6,3,1,4
728937.07945700000,3855777.89367000000,2,3,1,1
730075.17872600000,3839748.18751000000,2,2,1,10
731817.29733500000,3843324.01446000000,2,3,1,11
749835.36573200000,3847257.36920000000,2,2,1,1
728272.87763400000,3850962.08001000000,1,1,1,10
726167.11119500000,3843769.64271000000,1,3,1,8
739469.35707600000,3846314.27056000000,6,2,2,3
728102.65483600000,3852002.51975000000,6,3,2,1
756435.74965000000,3850858.82950000000,6,2,1,1
746415.80011200000,3841266.34505000000,1,1,1,3
737478.03618400000,3848058.47370000000,5,2,2,3
750215.96907600000,3842778.83400000000,1,2,1,1
732158.22574100000,3842685.14347000000,2,3,2,11
751384.73784200000,3849424.05176000000,5,3,1,3
747678.09207400000,3849431.59773000000,5,3,1,1
755236.07631100000,3846484.45268000000,5,3,1,1
745689.39545100000,3851256.41257000000,5,3,1,1
753767.29032700000,3847633.70534000000,2,2,1,10
756017.39248000000,3855360.95857000000,1,2,1,1
732543.81475900000,3845458.83478000000,2,3,1,4
754024.04542300000,3842379.26629000000,1,2,1,3
754922.93084400000,3848136.26636000000,2,2,1,10
751407.35790800000,3841621.77624000000,1,3,1,3
754899.16514100000,3841568.68909000000,1,1,1,3
747163.24851800000,3840501.86513000000,1,2,1,4
750909.91740800000,3848607.32275000000,5,2,1,3
741407.92287700000,3848438.16235000000,5,2,1,1
741236.37534500000,3854704.89265000000,5,2,1,1
736772.93030800000,3840851.95187000000,2,3,1,4
746239.79723700000,3841585.51044000000,1,2,1,3
744747.01593900000,3851081.46303000000,5,2,1,1
752265.15298700000,3855690.39609000000,6,2,1,1
752564.26263600000,3848380.32804000000,5,2,1,1
744466.43001300000,3845763.93835000000,1,2,1,4
729787.25021000000,3844726.04455000000,2,3,3,11
737822.13593200000,3843483.95783000000,5,3,2,3
753733.95939500000,3851115.31741000000,1,2,1,1
746496.83821000000,3854202.19682000000,6,3,1,1
746038.29067200000,3846225.66249000000,1,2,2,4
755253.81414600000,3839304.46161000000,1,1,1,4
733450.24908100000,3850361.04070000000,2,2,2,10
725736.57620600000,3839382.17735000000,2,3,2,11
754517.96570700000,3847791.22123000000,2,2,1,13
732211.65435900000,3850147.02797000000,2,2,2,12
738398.74957000000,3842797.08082000000,5,3,1,4
734506.15961100000,3850088.51069000000,2,2,2,10
743820.98025900000,3845002.74827000000,1,2,1,1
731365.98434200000,3854162.13013000000,6,3,1,1
741613.62853700000,3841931.55585000000,6,3,1,4
740193.54709600000,3850305.55343000000,5,2,1,3
730360.22292900000,3851703.56598000000,2,2,2,6
728644.77171200000,3842878.52109000000,2,3,1,4
739241.74894700000,3851455.58253000000,5,3,1,1
747114.22386600000,3842333.43136000000,1,2,1,0
735442.59185800000,3849305.45020000000,2,2,1,10
738954.62093200000,3850308.35824000000,5,3,3,1
731479.40846500000,3842970.34052000000,2,2,1,11
740769.26248500000,3854353.45567000000,6,2,1,3
739179.33939600000,3845408.81072000000,6,2,1,4
733412.43939100000,3846501.70087000000,1,2,2,4
742118.21423600000,3843029.15850000000,6,3,1,1
732487.13563500000,3844914.12270000000,2,3,1,4
734780.16869700000,3849343.45514000000,5,2,1,10
749622.78026800000,3845358.45039000000,1,3,1,3
753150.85987600000,3849648.16633000000,5,2,1,1
750012.73936700000,3839164.95986000000,6,2,1,4
728794.54081500000,3852081.95358000000,6,3,1,4
731691.23789900000,3841908.85662000000,2,3,2,14
739760.65438400000,3840641.56542000000,2,3,1,1
743156.31858300000,3842087.72704000000,6,2,1,4
749074.80886900000,3845506.41135000000,1,2,2,3
748607.36963000000,3841418.64230000000,1,2,1,10
743920.18641800000,3856291.11396000000,5,2,2,3
744262.68585200000,3843552.23639000000,1,3,1,1
736911.94614400000,3846047.84233000000,6,3,1,4
726152.51219600000,3840395.51808000000,2,3,1,0
739500.65764200000,3841522.56421000000,5,2,1,5
727529.18446400000,3845235.17647000000,1,2,1,1
755766.18411000000,3852736.52940000000,1,2,3,1
742500.97428600000,3846949.10532000000,5,1,1,1
752201.50943000000,3842262.77044000000,1,2,2,3
754031.25310100000,3839440.32670000000,1,2,1,4
744409.85323900000,3844605.79266000000,1,2,1,10
744684.19877300000,3853052.24933000000,5,3,1,0
740103.41035500000,3856361.32787000000,6,3,2,4
753822.11818300000,3844762.58329000000,1,1,1,4
741101.67516300000,3852429.97251000000,5,3,1,4
736086.37628800000,3846155.74038000000,6,3,1,4
729041.53703000000,3846298.44404000000,2,3,1,8
748176.62925100000,3841182.16503000000,1,2,1,4
744835.18249400000,3842440.57515000000,1,2,1,4
755450.72786700000,3842666.03919000000,1,2,1,4
739489.52403100000,3843717.42834000000,6,1,2,4
739796.53030500000,3849454.64784000000,5,3,2,1
738745.50712700000,3849280.66793000000,2,2,1,10
740058.38153700000,3855833.98924000000,6,3,3,4
752052.54917100000,3848444.94068000000,5,2,1,1
734286.79134300000,3839969.56540000000,2,3,1,10
752125.30391300000,3850975.82308000000,6,3,1,10
736389.46710100000,3850525.72651000000,5,2,1,15
742456.86241500000,3854316.66535000000,5,3,1,1
738466.45869000000,3855866.45239000000,6,2,1,1
744838.65167900000,3840672.10084000000,6,3,1,4
747858.33857400000,3842289.41798000000,1,2,1,3
755148.45015500000,3844394.77881000000,1,2,1,3
735514.02411000000,3843186.62943000000,2,2,1,1
746555.24761200000,3850275.42286000000,2,3,1,10
744707.16512500000,3843380.96964000000,1,3,1,4
737515.06027300000,3843029.22887000000,5,3,2,3
729609.23756600000,3852696.06202000000,6,2,1,1
725720.65414200000,3856030.72218000000,1,3,1,8
743395.96564700000,3848143.14229000000,5,2,1,1
752477.75369600000,3849858.79022000000,5,2,1,3
736522.13047300000,3843801.54024000000,5,3,2,3
744234.14745900000,3845887.32535000000,1,2,1,4
739277.92898300000,3840247.67176000000,2,3,1,3
735494.65874900000,3848146.33488000000,6,2,3,1
751036.55774600000,3842647.52898000000,1,1,2,3
749200.69369500000,3856256.12858000000,6,2,1,4
739658.48607100000,3839290.79692000000,2,2,2,11
753483.48513500000,3852467.51046000000,1,3,1,1
752982.87519200000,3842229.56681000000,1,1,1,3
743052.45157700000,3855725.74325000000,5,3,1,1
742801.59259900000,3846818.96772000000,5,1,1,3
746381.62414900000,3855829.59835000000,5,2,1,1
751879.75227200000,3846803.49356000000,2,2,1,1
745180.94417100000,3843036.08421000000,1,2,1,4
755545.14701000000,3849198.36446000000,5,3,1,10
739737.70022900000,3851124.58675000000,5,3,2,1
746635.88707000000,3850705.66485000000,2,3,1,10
730403.74941100000,3844482.13803000000,2,2,1,3
725976.31072000000,3842347.42151000000,1,2,1,8
756151.86673300000,3839464.44108000000,1,3,1,1
754748.16490900000,3839036.17100000000,6,3,1,3
729589.55911500000,3845728.71812000000,2,2,1,1
730927.12169800000,3843351.54834000000,2,3,2,4
734437.92879000000,3842888.97527000000,2,3,1,3
756559.71917600000,3845185.86721000000,5,1,1,3
752681.21537500000,3850430.64520000000,6,3,2,10
738769.61911600000,3853979.24103000000,6,2,1,3
734493.06778000000,3851484.70998000000,5,3,2,1
739901.74408000000,3855322.37331000000,6,2,1,3
750327.88229000000,3855773.51116000000,6,3,1,1
750580.49450000000,3846061.19808000000,1,2,2,1
748354.38518700000,3844837.94560000000,1,2,2,3
752457.13448100000,3839681.49871000000,1,3,1,4
737675.58621000000,3849877.44729000000,5,3,1,1
732816.41195000000,3856184.45806000000,6,2,1,3
735188.43151600000,3852841.24314000000,5,3,2,5
745634.79478900000,3840702.47875000000,6,3,1,4
740555.73332300000,3848554.30037000000,5,2,1,3
743035.00514100000,3839893.48926000000,2,3,1,1
725777.17885000000,3845968.47108000000,2,3,1,11
735038.85779200000,3855650.97002000000,5,2,2,10
749395.45433500000,3848985.39216000000,5,3,2,1
754464.61855400000,3845091.14306000000,6,1,1,3
749401.97076500000,3839807.29502000000,6,1,2,3
752448.57255500000,3846047.47103000000,5,2,1,1
742624.39276900000,3840243.09029000000,5,3,1,1
735394.34204900000,3840004.13833000000,2,3,2,8
737561.99104400000,3846550.63668000000,6,2,1,2
743745.40282000000,3838920.36112000000,2,3,1,10
748690.62863900000,3853165.78690000000,6,2,1,1
736285.87250900000,3842858.00607000000,2,2,1,3
744287.64229700000,3848351.13739000000,5,2,1,1
752547.72704900000,3840037.10189000000,1,3,1,1
730474.57947400000,3839701.44338000000,2,3,1,10
737508.73628800000,3846039.79302000000,6,1,1,4
741753.43567000000,3845009.83636000000,6,2,2,1
740919.66611000000,3838960.05700000000,2,3,1,0
755410.50297900000,3853960.59520000000,1,3,1,1
751895.80499200000,3849575.78709000000,5,3,1,3
732485.79047700000,3853566.23928000000,5,2,1,3
726674.82088700000,3853455.71977000000,2,3,2,4
740907.51078600000,3852853.08089000000,5,3,1,4
749696.78863500000,3846510.63322000000,6,2,1,1
745743.42775400000,3842299.37398000000,1,2,1,4
743077.98725400000,3855843.71722000000,5,2,1,3
732576.65010900000,3850905.44172000000,2,3,1,4
745690.09728500000,3847639.85699000000,5,2,2,4
748957.66604400000,3844005.48174000000,1,3,1,3
744494.08154900000,3843641.64290000000,1,1,1,4
726870.18820300000,3852075.67677000000,2,3,1,4
739579.98836000000,3840653.37532000000,2,3,1,1
752218.39394900000,3846273.06415000000,5,3,1,1
735970.05111000000,3844620.87670000000,6,3,2,10
748541.19017300000,3855902.21297000000,6,2,1,1
725890.15755900000,3841103.62531000000,2,3,1,1
735158.02005100000,3843544.16226000000,2,2,1,8
756102.07046100000,3856273.39146000000,1,2,1,1
750501.07414700000,3850535.07244000000,6,3,2,10
742466.46515500000,3842803.87312000000,6,3,1,1
735993.79132600000,3841077.02611000000,2,2,1,1
744075.33143500000,3842122.37105000000,1,3,1,4
737610.15150600000,3845120.44770000000,6,2,1,3
741377.63965100000,3842560.73767000000,6,2,1,1
732080.78063700000,3845790.98166000000,2,3,2,3
754186.05148700000,3854838.25363000000,6,3,1,1
743753.45276800000,3854086.66728000000,5,3,1,14
745523.58306400000,3851788.91168000000,5,3,2,1
744397.85929300000,3843993.49510000000,1,3,1,4
745662.99311000000,3848900.11304000000,2,2,1,14
754863.76397500000,3850821.95523000000,6,1,1,3
734979.72872200000,3842536.86968000000,2,3,2,3
733544.33868000000,3853441.45196000000,5,2,1,4
750858.50972000000,3847437.71086000000,2,3,1,14
732328.41499800000,3848157.61594000000,1,2,1,4
726387.07584000000,3855298.80823000000,2,3,1,4
750556.90524800000,3839851.80925000000,1,3,1,3
742288.33577800000,3851090.09692000000,5,2,1,4
736779.81977600000,3843300.59189000000,2,2,2,3
736514.81802900000,3848843.13476000000,5,2,2,10
755687.99143500000,3847669.69025000000,5,2,1,3
754491.67026000000,3856179.23176000000,1,3,1,1
750734.76077200000,3854590.63972000000,6,1,2,4
753544.79887200000,3851750.41651000000,1,2,1,1
753779.05650300000,3855362.62443000000,6,2,2,3
735627.31262900000,3842275.40282000000,2,3,1,8
756053.96678300000,3840197.28282000000,1,3,1,3
746965.10286200000,3855967.87805000000,5,2,1,3
752031.84475100000,3844972.23005000000,1,3,1,4
746552.01701200000,3851587.25905000000,5,3,1,14
726461.59296300000,3848564.61000000000,2,3,2,11
746960.08997600000,3854659.72763000000,6,3,2,1
756388.77906700000,3841057.69069000000,1,1,2,3
735198.35747100000,3845349.20105000000,6,3,1,1
751335.76105700000,3840911.00892000000,1,3,1,3
746198.40761200000,3849449.27729000000,5,2,1,14
744747.87328200000,3849069.41170000000,2,2,2,14
751096.73631700000,3844427.82782000000,1,1,1,1
734798.61072500000,3850419.16652000000,2,3,1,6
732892.06274300000,3844543.26051000000,2,3,1,11
740561.39643700000,3850566.48800000000,5,2,2,10
735196.90352000000,3846925.73911000000,1,2,3,3
751161.65190800000,3848461.81116000000,5,3,1,3
731577.32112900000,3845228.75064000000,2,2,1,3
739719.82270600000,3855277.98323000000,6,2,3,3
749833.61917200000,3855100.35949000000,6,2,1,4
728572.16200800000,3842575.30084000000,2,2,1,3
728068.20047500000,3843252.27670000000,1,3,1,1
737819.53323700000,3852594.38880000000,5,3,1,4
753104.51875200000,3854184.15294000000,6,2,1,1
727240.26754600000,3856372.98801000000,2,3,1,1
756568.33207500000,3841552.34711000000,1,3,1,1
734265.03679000000,3854883.70127000000,5,3,1,5
751617.50487400000,3848048.64867000000,5,3,1,1
731190.92033300000,3843869.57117000000,2,3,1,11
747406.18325400000,3848383.76725000000,2,3,1,14
744093.01743300000,3840237.67973000000,5,3,2,3
744748.80812100000,3846769.85739000000,6,2,1,1
725723.47528500000,3853043.69629000000,2,3,1,4
753139.80629200000,3840833.75093000000,1,3,1,4
755743.59275200000,3839513.93186000000,1,2,2,4
738397.49151500000,3841075.88498000000,2,2,1,10
751705.78701100000,3843965.08926000000,1,2,1,3
749961.09844300000,3855143.45715000000,6,1,1,4
727440.70740800000,3852846.56606000000,2,2,1,4
735574.47377200000,3851128.76099000000,5,2,2,14
751378.97548500000,3843611.95553000000,1,2,1,3
755694.97186100000,3854026.88240000000,1,2,1,1
745730.89519300000,3840491.05835000000,6,3,2,1
734713.37963100000,3839755.64002000000,2,3,1,5
730757.10164200000,3842704.92827000000,2,3,1,4
739309.19261300000,3843228.00265000000,6,2,1,4
728434.24388400000,3840474.54461000000,2,3,1,11
735703.21725300000,3839937.44595000000,2,3,1,4
744424.82032800000,3854327.24884000000,5,3,1,1
754357.20475200000,3852527.28830000000,1,2,2,1
753063.35286900000,3845753.06482000000,6,2,1,1
753642.88269400000,3841804.46814000000,1,3,1,3
733620.31890200000,3854484.72365000000,5,2,1,10
740382.39032900000,3851159.20610000000,5,2,1,1
744330.64385600000,3843155.03954000000,1,3,1,1
747655.56659000000,3841418.18991000000,1,3,1,4
742687.78232200000,3849471.10636000000,2,3,2,10
733579.16418000000,3842506.35674000000,2,3,1,3
756236.35606600000,3839206.94389000000,1,2,1,1
742748.83762500000,3841454.50742000000,6,2,1,4
741716.67761000000,3842663.66002000000,6,2,2,4
745415.50465100000,3840733.38895000000,6,2,1,4
736794.12766300000,3855350.77527000000,6,3,2,4
743185.39507300000,3856259.54941000000,5,3,1,1
734888.63993900000,3840672.12703000000,2,3,3,1
741639.23624500000,3851793.51449000000,5,1,1,4
732900.72023000000,3840082.10463000000,2,3,1,1
746237.57327600000,3851316.48394000000,5,3,1,14
752996.95266200000,3846369.89651000000,2,1,1,1
752555.37248900000,3841317.22048000000,1,2,3,3
732279.87091200000,3847816.78088000000,1,2,1,4
732776.36489400000,3844498.55726000000,2,2,3,11
730138.62126600000,3856297.77253000000,1,1,1,8
743926.81958000000,3846796.81049000000,6,3,1,1
729359.12961200000,3854831.76293000000,2,2,2,1
727356.88780600000,3854281.10226000000,6,2,1,4
727888.66553200000,3844949.93970000000,2,2,2,4
742695.37339400000,3849277.89775000000,2,3,1,10
737093.90669800000,3841934.60493000000,2,3,1,8
742476.44593800000,3852326.14780000000,5,2,1,4
734773.92278300000,3840884.54716000000,2,2,1,11
754213.38556100000,3841817.93756000000,1,3,1,3
744738.73120200000,3846524.73540000000,6,2,1,10
730554.41716500000,3842872.45323000000,2,3,1,1
751454.45276100000,3849793.26193000000,5,3,1,3
748971.87319200000,3849846.15002000000,5,3,1,4
745114.95267200000,3844123.30236000000,1,2,1,10
728957.81799400000,3841555.72295000000,2,3,2,1
729190.22815400000,3851905.03715000000,6,3,1,1
749712.38052300000,3850953.62288000000,6,3,1,14
738712.96179700000,3844160.46117000000,6,3,1,4
734762.92074800000,3841111.01833000000,2,3,1,11
732240.81018700000,3856233.69170000000,6,3,1,1
740936.81792300000,3838979.24302000000,2,3,2,0
745516.23811400000,3850212.03537000000,5,2,1,1
741675.23925500000,3851409.38442000000,5,3,1,4
737339.15186600000,3854255.66963000000,5,3,2,4
740575.66940200000,3839997.01838000000,2,3,2,1
731885.29992600000,3842099.18183000000,2,3,1,11
753784.03331700000,3838924.65665000000,1,3,1,4
749760.31114400000,3847922.01457000000,2,2,2,0
755828.79404600000,3845223.98337000000,5,2,1,3
730487.33100300000,3849812.67430000000,6,2,1,4
745264.02368000000,3845476.90323000000,1,2,2,3
741788.14144600000,3847062.13793000000,5,2,2,3
746728.05452200000,3853243.12600000000,6,2,1,3
751736.47635600000,3839415.34932000000,1,3,1,4
751348.16722100000,3848992.41616000000,5,3,1,1
753340.35069100000,3853669.78449000000,1,2,1,1
751858.31408700000,3846637.30200000000,2,2,1,1
733843.27337400000,3848182.80199000000,6,1,1,4
750811.10120200000,3856011.54844000000,6,3,2,1
753216.92110400000,3850561.59896000000,6,2,2,3
743814.48609400000,3842957.36372000000,6,3,1,4
747684.37630500000,3844270.22671000000,1,2,1,4
741498.26431800000,3841155.52070000000,5,2,1,4
755168.82238500000,3846879.50372000000,2,3,2,14
739478.87685400000,3845120.46897000000,6,2,2,4
746084.48353600000,3853107.91115000000,6,3,1,4
730914.91994600000,3848379.46019000000,1,3,1,4
756364.70223100000,3840513.66015000000,1,1,1,3
732696.50585900000,3848652.20127000000,6,2,2,4
753242.40793700000,3843303.68221000000,1,1,1,1
734537.00647900000,3851732.39172000000,2,3,1,3
745354.02050400000,3854859.64465000000,6,3,2,1
727334.17793200000,3853301.29085000000,2,3,1,4
753005.89142400000,3844293.19827000000,1,3,1,4
750956.50643800000,3847865.07490000000,2,3,1,1
748639.31875600000,3840024.99773000000,1,2,1,3
747174.07415900000,3844046.12966000000,1,2,1,3
